"Original.series"	"First.derivative"	"Second.derivative"	"Third.derivative"
0.535214908787879	-0.976947957828226	-6.61177507954344	21.8306320231737
0.52696388982684	-1.03055444785348	-6.43236252921662	21.8453675152365
0.518278220562771	-1.08271813712113	-6.2430792175304	26.0376151093812
0.509164073679654	-1.13366522116998	-4.91970223322375	343.50397572901
0.49970528935065	-1.16138720159926	-0.361457880407114	725.720545974881
0.490214241298701	-1.1397450704124	5.69043192749167	740.588657831375
0.481113632770563	-1.06665435808075	11.0356265508678	481.747453821631
0.472779544458874	-0.961165345538667	11.1979159399383	-432.223919706388
0.465221839264069	-0.884774510900605	6.61762602164727	-619.227142232446
0.458114888528139	-0.851593460816449	1.62491533495897	-579.158882414737
0.451105706666667	-0.857808599705322	-0.901711208331078	9.06723966826408
0.444018712467532	-0.863476573484794	0.98323510389941	379.866259201685
0.436989989264069	-0.84255119414977	4.11232989664665	380.740565085076
0.430244862424242	-0.795157643181759	6.38955174242613	120.506857042357
0.423944044978355	-0.739682052062238	5.37587386093299	-336.755120204888
0.418015739090909	-0.70711098518514	2.39413399242699	-373.834530975377
0.412248064588745	-0.700549563299608	-0.46140835064654	-292.754939826272
0.406439581038961	-0.713730124999948	-1.05513911633972	156.822478122328
0.400549241948052	-0.716391186994902	0.98800755790351	299.248380148771
0.394722467099567	-0.698073606691871	3.42031253138769	287.644179864708
0.389134612207792	-0.659913975042032	4.40117726840021	-93.0963852237817
0.383856888961039	-0.628032994739001	2.00503336634398	-442.172833007796
0.378721931774892	-0.626533118181766	-1.66742622131832	-448.67364108222
0.37346760943723	-0.65659162091746	-4.47997899079856	-159.934122944651
0.367892110952381	-0.6973282478114	-2.59601600594964	593.18952711222
0.362125458008658	-0.697984052651468	2.88444524729705	700.805284202228
0.356552918917749	-0.650069799074032	8.4478405048727	622.616305483336
0.351566104415584	-0.559976981186824	10.7174639117984	-107.25964935865
0.347322368441559	-0.477018355597598	8.08442173701511	-453.585471890053
0.343632706709957	-0.425909479461233	4.36151831980701	-451.330941549503
