"X" "Y" "Z"
0 1 1.05
0.048702375191222 0.998317934073638 1.03621499944761
0.0951055065095608 1.00303821844114 1.02284898406816
0.139627264300157 1.01385311735995 1.00989030641571
0.182650215261171 1.03051026015884 0.997333274238
0.224526890299893 1.05280836867774 0.985177619453392
0.265583858801132 1.08059260610635 0.973427916336559
0.306125998064020 1.11374980113029 0.962093160263877
0.346438511373332 1.15220717228805 0.951186771895343
0.386789982286723 1.19592938101858 0.94072652631553
0.42743520918071 1.24491607429738 0.930734625629117
0.468617343998172 1.29920022177156 0.921237878441803
0.510569996690078 1.35884657556102 0.912267970069185
0.553519321692134 1.42395025690741 0.903861819667487
0.597685811441593 1.49463572994374 0.896062031434474
0.643285977774796 1.5710559743372 0.888917436984662
0.690533922752262 1.65339185641106 0.882483733296262
0.739642803537867 1.74185169151262 0.87682422221046
0.790826210242058 1.83667097459527 0.872010658839994
0.844299466977488 1.93811226572691 0.86812421827094
0.900280867309426 2.04646521522045 0.865256591665605
0.958992853871802 2.16204671376034 0.863511224725047
1.02066315053212 2.28520115328836 0.863004713394007
1.08552585449271 2.41630078402994 0.86386837369788
1.15382249459651 2.55574615246685 0.866250004729046
1.2258030610376 2.70396660400891 0.870315866055778
1.30172701059764 2.86142083258453 0.876252893222551
1.38186425077856 3.02859745705061 0.884271172379175
1.46649610293423 3.20601560344589 0.894606726185718
1.55591624793840 3.39422546393789 0.907524604403057
1.65043165165353 3.59380880465839 0.923322337726959
1.75036346736723 3.80537938768233 0.942333794350881
1.85604791206871 4.02958326441972 0.964933473714852
1.96783711030409 4.26709889153867 0.991541278923521
2.08609989693839 4.5186370119987 1.02262781694160
2.21122256781150 4.78494023274316 1.05872027454076
2.34360956409732 5.06678221834213 1.10040892013947
2.48368407259122 5.36496640533419 1.14835428267086
2.63188851997263 5.68032412508352 1.20329505833646
2.78868493420635 6.01371200335314 1.26605679416352
2.95455514059014 6.36600848216597 1.33756139310758
3.13000075338483 6.73810928363401 1.41883747830851
3.31554291636539 7.13092160602114 1.51103164311164
3.51172173687973 7.54535680918929 1.61542059749139
3.71909534796856 7.98232130969626 1.73342419919905
3.93823852166673 8.44270536527388 1.86661932765111
4.1697407436704 8.92736938458892 2.01675451830728
4.41420364504564 9.43712735181576 2.18576522273510
4.67223767055310 9.97272690788607 2.37578949202569
4.94445784552952 10.5348255832796 2.58918379564895
5.2314784842741 11.1239626337612 2.82853858082694
5.53390666286992 11.7405258946330 3.09669304543527
5.85233425887976 12.3847130464712 3.39674843663198
6.18732834023813 13.0564866834662 3.73207899440844
6.5394196671403 13.7555226042018 4.1063394312813
6.90908905551548 14.4811508165301 4.52346757494982
7.29675134107466 15.2322888786962 4.98768050072079
7.70273668198311 16.0073674069073 5.50346214912279
8.12726894981211 16.8042478871734 6.07554007074036
8.57044098741886 17.6201333612419 6.70884858132486
9.03218656464914 18.4514731390625 7.40847527155904
9.51224894510215 19.2938634490257 8.17958753541828
10.0101460951116 20.1419468457936 9.02733565782438
10.5251327390741 20.9893146134964 9.95672874609996
11.0561596825758 21.8284172325267 10.9724806948820
11.6018310879798 22.6504901145456 12.0788232494447
12.1603607666249 23.4455030855462 13.2792849701193
12.7295289239410 24.2021439115906 14.5764362404010
13.3066412884620 24.9078474710362 15.9716032473127
13.8884930341469 25.5488832270776 17.4645568901545
14.4713404365486 26.1105138765807 19.0531867169449
15.0508836381757 26.5772371634869 20.7331743667116
15.6222642841637 26.9331201842558 22.4976864073965
16.1800819633431 27.1622314449333 24.3371111027678
16.7184333602843 27.2491695228830 26.2388680912767
17.2309774351044 27.1796779924287 28.1873220733758
17.7110291441156 26.9413264213879 30.1638318922655
18.1516827977533 26.5242256365607 32.1469627366909
18.5459642716699 25.9217342854885 34.1128813341563
18.8870089810782 25.1311044472176 36.0359417119374
19.1682599845306 24.1540086246808 37.889452757825
19.3836780227224 22.9968906733063 39.6465997621699
19.5279530435522 21.6710904451687 41.2814725229204
19.5967051556329 20.1927065614179 42.7701352725312
19.58666230322 18.582182938254 44.091661659609
19.4958024924404 16.863630301148 45.2290539215948
19.3234502002851 15.0639206213786 46.1699708153137
19.0703195607711 13.2116162995792 46.9072039033226
18.7385007590758 11.3358132747458 47.4388647852903
18.3313903395627 9.46498529087205 47.7682736770977
17.8535703360501 7.62591412029323 47.9035683303059
17.3106447422076 5.84277816858181 47.8570774113561
16.7090446174663 4.13645269093671 47.6445216271602
16.0558142738011 2.5240489152998 47.284113920917
15.3583915354231 1.01869795750977 46.7956331079183
14.6243938056335 -0.370439335648671 46.1995358341237
13.8614199706056 -1.63796986987868 45.5161597335181
13.0768756566128 -2.78191752034651 44.7650538394174
12.2778268022596 -3.80327105158258 43.9644556755152
11.4708839541477 -4.70548047075225 43.1309191984869
10.66211717897 -5.49393490665824 42.2790848787593
9.8570003947913 -6.1754622018709 41.421576503929
9.06038152651256 -6.75786889307723 40.5690005980284
8.27647574470047 -7.24953808944183 39.7300287879718
7.50887675453256 -7.65909129220092 38.9115361752986
6.76058236111466 -7.99511533136745 38.1187765288806
6.03403054243293 -8.26595135371323 37.3555771549559
5.33114309290525 -8.4795428045863 36.6245399915029
